City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
380,Cam Ranh,VN,2021-04-01 14:19:07,11.9214,109.1591,80.6,83,0,9.22
381,Miles City,US,2021-04-01 14:19:14,46.4083,-105.8406,32.0,51,1,10.36
382,Port-Gentil,GA,2021-04-01 14:19:15,-0.7193,8.7815,87.8,74,75,8.05
383,Ponta Delgada,PT,2021-04-01 14:19:15,37.7333,-25.6667,62.6,77,20,9.22
384,Manoel Urbano,BR,2021-04-01 14:19:15,-8.8389,-69.2597,82.35,72,100,1.97
385,Neyyattinkara,IN,2021-04-01 14:19:15,8.4,77.0833,86.0,74,40,6.91
386,Ishim,RU,2021-04-01 14:19:16,56.1128,69.4902,30.94,91,100,20.29
387,Nacala,MZ,2021-04-01 14:19:16,-14.5428,40.6728,86.0,58,75,16.11
388,Takoradi,GH,2021-04-01 14:19:16,4.8845,-1.7554,85.21,67,9,9.89
389,Erdenet,MN,2021-04-01 14:19:17,49.0333,104.0833,28.72,66,86,8.14
390,Alice Springs,AU,2021-04-01 14:19:17,-23.7,133.8833,66.2,48,0,5.75
391,Piacabucu,BR,2021-04-01 14:19:17,-10.4056,-36.4344,88.23,59,32,13.53
392,Shantipur,IN,2021-04-01 14:19:17,23.25,88.4667,87.8,62,0,8.05
393,Laguna,US,2021-04-01 14:19:18,38.421,-121.4238,52.0,76,1,3.47
394,Sabha,LY,2021-04-01 14:19:18,27.0377,14.4283,75.78,17,0,7.72
395,Fortuna,US,2021-04-01 14:19:18,40.5982,-124.1573,44.6,76,1,12.66
396,Rottenburg,DE,2021-04-01 14:19:19,48.4763,8.9353,72.0,33,20,14.0
397,Gunib,RU,2021-04-01 14:19:19,42.3876,46.9651,58.26,44,0,4.27
398,Mezen,RU,2021-04-01 14:19:19,65.8522,44.24,33.06,82,92,6.73
399,Concordia,AR,2021-04-01 14:16:48,-31.393,-58.0209,73.4,60,20,9.22
400,Dharchula,IN,2021-04-01 14:17:14,29.85,80.5333,60.85,15,0,6.22
401,Yaan,NG,2021-04-01 14:19:20,7.3833,8.5667,101.48,7,99,6.85
402,Fairbanks,US,2021-04-01 14:19:20,64.8378,-147.7164,5.0,78,90,11.5
403,Aykhal,RU,2021-04-01 14:19:20,66.0,111.5,-14.8,99,100,8.5
404,Gamba,GA,2021-04-01 14:19:21,-2.65,10.0,85.23,64,25,10.54
405,Masallatah,LY,2021-04-01 14:19:21,32.6167,14.0,65.7,42,1,10.11
406,Gubkinskiy,RU,2021-04-01 14:19:22,64.434,76.5026,31.86,98,100,10.42
407,Show Low,US,2021-04-01 14:18:18,34.2542,-110.0298,32.0,34,1,3.44
408,Kabompo,ZM,2021-04-01 14:19:22,-13.5927,24.2008,76.69,70,62,5.95
409,Banjar,ID,2021-04-01 14:19:22,-8.19,114.9675,82.4,83,20,2.3
410,Bhan,PK,2021-04-01 14:19:23,26.5583,67.7214,91.76,3,0,2.55
411,Airai,TL,2021-04-01 14:19:23,-8.9266,125.4092,60.49,96,100,1.74
412,Kendari,ID,2021-04-01 14:19:23,-3.945,122.4989,77.58,89,93,2.35
413,Fort-Shevchenko,KZ,2021-04-01 14:19:24,44.5086,50.263,55.53,37,21,14.0
414,Hanzhong,CN,2021-04-01 14:16:16,33.0728,107.0303,49.12,91,100,0.34
415,Ahipara,NZ,2021-04-01 14:19:24,-35.1667,173.1667,63.16,84,13,13.15
416,Yarada,IN,2021-04-01 14:19:25,17.65,83.2667,86.0,84,40,9.22
417,Moron,AR,2021-04-01 14:19:25,-34.6534,-58.6198,72.0,60,40,10.36
418,Shahr-E Babak,IR,2021-04-01 14:19:25,30.1165,55.1186,75.79,10,0,4.38
419,Leningradskiy,RU,2021-04-01 14:19:26,69.3833,178.4167,-4.36,95,100,3.89
420,Opuwo,NA,2021-04-01 14:19:26,-18.0607,13.84,72.36,74,83,12.88
421,San Patricio,US,2021-04-01 14:19:26,28.017,-97.5169,62.6,44,90,20.71
422,Korla,CN,2021-04-01 14:19:26,41.7597,86.1469,51.75,39,100,4.23
423,Adrar,MR,2021-04-01 14:19:27,20.5022,-10.0711,99.82,3,95,9.71
424,Bonito,BR,2021-04-01 14:19:27,-21.1211,-56.4819,84.78,37,80,4.21
425,Lokosovo,RU,2021-04-01 14:19:27,61.1333,74.8167,31.68,97,100,9.37
426,Dispur,IN,2021-04-01 14:19:28,26.1425,91.7889,71.6,78,40,2.04
427,Vesele,UA,2021-04-01 14:19:28,47.0148,34.915,59.85,39,0,5.14
428,Beisfjord,NO,2021-04-01 14:19:28,68.3751,17.5988,37.4,93,75,6.91
429,Novo Aripuana,BR,2021-04-01 14:19:29,-5.1206,-60.3797,85.87,63,59,0.98
430,Meulaboh,ID,2021-04-01 14:19:29,4.1363,96.1285,78.26,75,100,5.3
431,Jutai,BR,2021-04-01 14:19:29,-5.1833,-68.9,83.95,62,25,1.43
432,Shasta Lake,US,2021-04-01 14:19:29,40.6804,-122.3708,48.99,72,4,4.59
433,Broken Hill,AU,2021-04-01 14:19:30,-31.95,141.4333,66.2,42,0,6.91
434,Kushmurun,KZ,2021-04-01 14:19:30,52.4503,64.6311,30.96,83,99,18.23
435,Labytnangi,RU,2021-04-01 14:19:30,66.6572,66.4183,17.65,93,99,7.81
436,Corlu,TR,2021-04-01 14:17:13,41.1592,27.8,48.2,53,40,13.8
437,Angoche,MZ,2021-04-01 14:18:06,-16.2325,39.9086,79.97,63,22,11.27
438,Husavik,IS,2021-04-01 14:19:32,66.0449,-17.3389,48.2,46,40,5.75
439,Xuddur,SO,2021-04-01 14:19:32,4.1213,43.8894,96.48,21,85,2.91
440,Udachnyy,RU,2021-04-01 14:19:33,66.4167,112.4,-11.4,97,100,9.4
441,Hofn,IS,2021-04-01 14:19:33,64.2539,-15.2082,51.8,43,0,20.71
442,Thinadhoo,MV,2021-04-01 14:19:33,0.5333,72.9333,83.93,79,100,15.43
443,Pijijiapan,MX,2021-04-01 14:19:33,15.7011,-93.23,86.77,50,16,8.86
444,Komsomolskiy,UZ,2021-04-01 14:19:34,40.4272,71.7189,42.8,45,25,16.11
445,Mukhen,RU,2021-04-01 14:19:34,48.1,136.1,34.45,81,75,6.08
446,Maniitsoq,GL,2021-04-01 14:19:34,65.4167,-52.9,32.22,97,100,43.04
447,Jardim,BR,2021-04-01 14:19:35,-21.4803,-56.1381,87.67,33,84,2.95
448,Marsa Matruh,EG,2021-04-01 14:19:35,31.3525,27.2453,62.6,55,40,25.32
449,Aripuana,BR,2021-04-01 14:19:35,-9.1667,-60.6333,79.5,79,95,0.58
450,La Rioja,ES,2021-04-01 14:19:36,42.25,-2.5,66.0,32,0,13.8
451,Menongue,AO,2021-04-01 14:19:36,-14.6585,17.691,73.18,71,94,6.96
452,Constitucion,CL,2021-04-01 14:14:50,-35.3333,-72.4167,62.85,67,3,2.35
453,Goderich,CA,2021-04-01 14:19:37,43.7501,-81.7165,26.6,74,100,16.11
454,Arona,ES,2021-04-01 14:19:37,28.0996,-16.681,71.01,68,40,10.36
455,Clarence Town,AU,2021-04-01 14:19:37,-32.5833,151.7833,60.8,100,1,4.61
456,Visnes,NO,2021-04-01 14:19:37,59.3556,5.2242,44.6,70,20,19.57
457,Yorosso,ML,2021-04-01 14:19:38,12.3536,-4.7761,102.07,6,5,9.98
458,Nasice,HR,2021-04-01 14:19:38,45.4886,18.0878,75.0,43,43,1.99
459,Ambon,ID,2021-04-01 14:19:38,-3.6954,128.1814,78.8,94,40,4.61
460,Bell Ville,AR,2021-04-01 14:19:39,-32.6259,-62.6887,73.0,67,5,1.01
461,Olafsvik,IS,2021-04-01 14:19:39,64.8945,-23.7142,40.98,85,99,17.47
462,Sibu,MY,2021-04-01 14:19:39,2.3,111.8167,80.01,89,20,1.36
463,Khani,GE,2021-04-01 14:19:39,41.9563,42.9566,53.6,66,75,23.02
464,Esmeralda,CU,2021-04-01 14:19:41,21.8525,-78.1169,80.6,65,40,12.66
465,Burgeo,CA,2021-04-01 14:19:41,47.6167,-57.6152,36.75,96,100,8.75
466,Sao Raimundo Nonato,BR,2021-04-01 14:19:41,-9.0153,-42.6994,91.18,44,79,4.56
467,Inirida,CO,2021-04-01 14:19:42,3.8653,-67.9239,82.38,76,88,0.85
468,Jiayuguan,CN,2021-04-01 14:19:42,39.8167,98.3,40.64,39,100,6.38
469,Limon,CR,2021-04-01 14:19:42,10.0,-83.0333,82.4,83,40,11.5
470,Sungaipenuh,ID,2021-04-01 14:19:43,-2.0833,101.3833,64.99,96,100,1.83
471,Kawhia,NZ,2021-04-01 14:19:43,-38.0651,174.8183,55.0,88,5,1.01
472,San Alberto,CO,2021-04-01 14:19:43,7.7611,-73.3922,83.25,66,100,3.09
473,Benguela,AO,2021-04-01 14:19:44,-12.5763,13.4055,85.03,64,1,9.78
474,Shimoda,JP,2021-04-01 14:19:44,34.6667,138.95,61.0,91,72,1.01
475,San Jose,US,2021-04-01 14:17:14,37.3394,-121.895,59.0,57,1,3.44
476,Coro,VE,2021-04-01 14:19:44,11.4045,-69.6734,80.98,72,98,17.22
477,Plettenberg Bay,ZA,2021-04-01 14:19:45,-34.0527,23.3716,63.1,72,98,3.71
478,Orangeburg,US,2021-04-01 14:15:59,33.4918,-80.8557,54.0,43,1,12.66
479,Palembang,ID,2021-04-01 14:19:45,-2.9167,104.7458,82.4,78,20,1.88
480,Bilma,NE,2021-04-01 14:19:45,18.6853,12.9164,89.2,5,0,12.26
481,Nsanje,MW,2021-04-01 14:19:46,-16.92,35.262,86.23,41,21,7.63
482,Vargashi,RU,2021-04-01 14:19:46,55.3556,65.8467,32.49,97,100,21.16
483,Imaichi,JP,2021-04-01 14:19:46,36.7167,139.6833,57.0,67,100,3.0
484,Krasnoselkup,RU,2021-04-01 14:19:47,65.7,82.4667,10.0,86,100,19.1
485,Vila Franca Do Campo,PT,2021-04-01 14:19:47,37.7167,-25.4333,62.6,77,20,9.22
486,Kuryk,KZ,2021-04-01 14:19:47,43.2,51.65,60.84,28,100,22.15
487,Port Lincoln,AU,2021-04-01 14:19:47,-34.7333,135.8667,68.34,64,0,5.59
488,Cururupu,BR,2021-04-01 14:19:48,-1.8283,-44.8683,83.68,72,100,5.01
489,Arys,KZ,2021-04-01 14:19:48,42.4252,68.795,39.2,60,40,6.71
490,Sumbe,AO,2021-04-01 14:19:48,-11.2061,13.8437,85.03,65,6,11.5
491,Mattru,SL,2021-04-01 14:19:49,7.6244,-11.8332,100.85,31,74,3.24
492,Batagay,RU,2021-04-01 14:19:49,67.6333,134.6333,10.96,96,100,2.55
493,Clyde River,CA,2021-04-01 14:19:49,70.4692,-68.5914,-13.0,77,90,36.82
494,Saa,CM,2021-04-01 14:19:50,4.3667,11.45,93.33,28,69,2.04
495,Ginir,ET,2021-04-01 14:17:06,7.1333,40.7,77.07,32,50,8.01
496,Manavalakurichi,IN,2021-04-01 14:19:50,8.1333,77.3,86.0,74,40,6.91
497,Xuanhua,CN,2021-04-01 14:19:50,40.6103,115.0447,49.1,55,100,3.96
498,Luau,AO,2021-04-01 14:19:51,-10.7073,22.2247,76.82,71,56,4.05
499,Dunedin,NZ,2021-04-01 14:19:51,-45.8742,170.5036,63.0,53,100,5.01
500,Russell,US,2021-04-01 14:15:17,32.3502,-85.1999,48.2,40,1,19.57
501,Kortkeros,RU,2021-04-01 14:19:52,61.8106,51.5806,39.2,75,40,8.95
502,Caxito,AO,2021-04-01 14:19:52,-8.5785,13.6643,87.8,62,40,11.5
503,Maryborough,AU,2021-04-01 14:19:52,-25.5333,152.7,66.0,92,27,3.0
504,Arosa,CH,2021-04-01 14:19:53,46.7779,9.6762,68.0,32,0,3.44
505,Vereshchagino,RU,2021-04-01 14:19:53,58.0789,54.6557,32.52,95,100,8.21
506,Bobovdol,BG,2021-04-01 14:19:53,42.3697,23.0172,60.8,20,0,3.44
507,Beringovskiy,RU,2021-04-01 14:19:54,63.05,179.3167,13.53,89,100,7.02
508,Porbandar,IN,2021-04-01 14:16:30,21.6422,69.6093,81.81,61,0,13.65
509,Cheremisinovo,RU,2021-04-01 14:19:54,51.8855,37.2646,57.2,51,75,13.42
510,Richards Bay,ZA,2021-04-01 14:19:54,-28.783,32.0377,78.48,71,68,8.34
511,Ust-Kulom,RU,2021-04-01 14:19:55,61.6864,53.6902,33.24,88,100,8.08
512,Quelimane,MZ,2021-04-01 14:19:55,-17.8786,36.8883,84.2,51,20,8.05
513,Horta,PT,2021-04-01 14:18:54,38.5333,-28.6333,62.6,82,40,17.27
514,Kutum,SD,2021-04-01 14:19:55,14.2,24.6667,89.2,9,0,4.83
515,Katobu,ID,2021-04-01 14:19:56,-4.9408,122.5276,77.4,92,98,3.53
516,Oksfjord,NO,2021-04-01 14:19:56,70.2396,22.3479,37.4,70,100,3.44
517,Jinchang,CN,2021-04-01 14:19:56,38.4953,102.1739,41.43,60,100,8.16
518,Wawina,HN,2021-04-01 14:19:57,15.4167,-84.4333,78.82,74,91,3.65
519,Pasvalys,LT,2021-04-01 14:19:57,56.0594,24.4036,42.8,75,40,10.36
520,Port Hardy,CA,2021-04-01 14:19:57,50.6996,-127.4199,39.2,100,90,9.06
521,Mnogovershinnyy,RU,2021-04-01 14:19:58,53.9353,139.9242,23.05,90,99,2.8
522,Petropavlovsk-Kamchatskiy,RU,2021-04-01 14:19:58,53.0452,158.6483,33.8,100,90,11.18
523,Esperance,AU,2021-04-01 14:19:58,-33.8667,121.9,60.8,94,40,4.61
524,Mancio Lima,BR,2021-04-01 14:19:58,-7.6142,-72.8958,75.65,90,99,1.48
525,Nenjiang,CN,2021-04-01 14:17:13,49.1833,125.2167,46.98,54,100,6.2
526,Carmen,MX,2021-04-01 14:19:59,18.6333,-91.8333,80.6,69,20,11.5
527,Santo Angelo,BR,2021-04-01 14:19:59,-28.2992,-54.2631,68.0,68,0,10.36
528,Hirara,JP,2021-04-01 14:19:59,24.8,125.2833,75.58,90,12,10.13
529,Kichera,RU,2021-04-01 14:20:00,55.9375,110.0997,10.09,83,44,3.24
530,Praia,CV,2021-04-01 14:20:00,14.9215,-23.5087,78.8,47,0,20.71
531,Ponta Do Sol,PT,2021-04-01 14:20:00,32.6667,-17.1,68.0,73,40,6.91
532,Pyapon,MM,2021-04-01 14:17:29,16.2833,95.6833,84.25,61,59,13.02
533,Bonavista,CA,2021-04-01 14:20:01,48.6499,-53.1147,42.8,61,78,5.75
534,Orsk,RU,2021-04-01 14:16:15,51.2049,58.5668,28.4,80,0,17.9
535,Rosario,AR,2021-04-01 14:17:42,-32.9468,-60.6393,73.0,60,0,11.5
536,Bintulu,MY,2021-04-01 14:20:01,3.1667,113.0333,78.8,94,20,2.3
537,Necochea,AR,2021-04-01 14:20:02,-38.5473,-58.7368,70.0,54,78,7.0
538,Shache,CN,2021-04-01 14:20:02,38.4167,77.2406,55.72,29,99,7.16
539,Marrakesh,MA,2021-04-01 14:19:10,31.6315,-8.0083,77.0,36,0,4.61
540,Kjollefjord,NO,2021-04-01 14:20:02,70.9457,27.3465,32.76,96,100,3.83
541,Cabatuan,PH,2021-04-01 14:20:03,10.8794,122.486,77.14,76,86,11.95
542,Roma,US,2021-04-01 14:20:03,43.2128,-75.4557,35.6,75,90,19.57
543,Causapscal,CA,2021-04-01 14:20:03,48.3542,-67.227,33.01,1,100,8.95
544,Wundanyi,KE,2021-04-01 14:20:04,-3.4019,38.364,77.58,41,83,9.37
545,Ullapool,GB,2021-04-01 14:20:04,57.8987,-5.1604,51.01,55,17,3.0
546,Puerto Del Rosario,ES,2021-04-01 14:20:04,28.5004,-13.8627,75.2,60,20,14.97
547,Manta,EC,2021-04-01 14:19:24,-0.95,-80.7333,78.8,83,75,7.16
548,Itarema,BR,2021-04-01 14:20:05,-2.9248,-39.9167,83.41,75,95,13.73
549,Cayenne,GF,2021-04-01 14:15:15,4.9333,-52.3333,86.0,66,75,12.66
550,Flin Flon,CA,2021-04-01 14:15:17,54.7682,-101.865,21.2,93,90,4.61
551,Viedma,AR,2021-04-01 14:20:05,-40.8135,-62.9967,70.93,52,90,7.31
552,Siocon,PH,2021-04-01 14:20:06,7.7061,122.1353,79.84,86,100,2.95
553,Adelaide,AU,2021-04-01 14:15:56,-34.9333,138.6,73.99,40,0,2.3
554,Bilasipara,IN,2021-04-01 14:20:06,26.232,90.2347,82.85,31,0,2.44
555,Tautira,PF,2021-04-01 14:20:06,-17.7333,-149.15,78.8,78,75,4.61
556,Nishihara,JP,2021-04-01 14:20:07,26.1842,127.7558,75.2,88,75,9.22
557,Dakoro,NE,2021-04-01 14:20:07,14.5106,6.765,95.54,5,2,13.82
558,Paracatu,BR,2021-04-01 14:20:07,-17.2222,-46.8747,83.97,48,0,3.02
559,Domodossola,IT,2021-04-01 14:20:07,46.1165,8.2931,77.0,36,33,10.0
560,Zilair,RU,2021-04-01 14:19:09,52.2332,57.4392,28.49,83,97,13.33
561,Tayoltita,MX,2021-04-01 14:20:08,24.0833,-105.9333,70.29,50,97,8.25
562,Oistins,BB,2021-04-01 14:20:08,13.0667,-59.5333,84.2,51,20,19.57
563,Billings,US,2021-04-01 14:20:08,45.7833,-108.5007,42.8,26,40,10.36
564,Seoul,KR,2021-04-01 14:20:09,37.5683,126.9778,62.6,36,0,11.5
565,Bandrele,YT,2021-04-01 14:20:09,-12.9067,45.1914,87.8,62,0,4.61
566,Svetlyy,RU,2021-04-01 14:20:09,54.675,20.1347,41.0,87,75,17.9
567,Samarkand,UZ,2021-04-01 14:20:10,39.6542,66.9597,42.8,56,75,23.02
568,Kailua,US,2021-04-01 14:18:29,21.4022,-157.7394,73.4,83,75,8.05
569,Biltine,TD,2021-04-01 14:20:10,14.5333,20.9167,96.49,7,7,8.52
570,Faya,SA,2021-04-01 14:20:10,18.3851,42.4509,77.0,29,20,17.27
571,Pishin,PK,2021-04-01 14:20:11,30.5803,66.9961,66.74,12,0,9.17
